,Job,Credit amount,Duration,Risk,Sex_female,Sex_male,Housing_free,Housing_own,Housing_rent,Savings_little,Savings_moderate,Savings_quite rich,Savings_rich,Checking_little,Checking_moderate,Checking_rich,Purpose_business,Purpose_car,Purpose_domestic appliances,Purpose_education,Purpose_furniture/equipment,Purpose_radio/TV,Purpose_repairs,Purpose_vacation/others,Age_18-30,Age_31-40,Age_41-50,Age_51-60,Age_61-80
969,-1.3302413459375508,0.23199691325626187,-0.8162201126979186,1,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
347,-2.8269967281457657,0.1677878528883861,0.2755727068594259,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
416,-1.3302413459375508,-0.25045790497750087,-0.732236049655046,1,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
986,0.16651403627066402,1.0656504594690137,1.7872858416311337,1,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
172,1.663269418478879,-0.4331521927645507,0.2755727068594259,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
0,0.16651403627066402,-0.750650032705152,-1.2361404279122818,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
386,0.16651403627066402,-0.7659041188698958,-0.22833167139781002,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
804,-2.8269967281457657,1.4853152020944116,-0.732236049655046,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
797,-1.3302413459375508,-0.7190776218060306,-0.732236049655046,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
982,1.663269418478879,-0.1284252156595491,0.023620517730807936,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
932,0.16651403627066402,-0.7311389922618747,-0.9841882387836639,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
904,1.663269418478879,-0.7119826980084754,0.2755727068594259,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
597,-1.3302413459375508,0.3391302625993474,0.2755727068594259,1,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0
578,0.16651403627066402,-0.16496407321695908,1.2833814633738978,1,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
541,0.16651403627066402,-0.44450407084063925,0.2755727068594259,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
542,0.16651403627066402,1.0872899770515574,0.7794770851166618,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
579,-1.3302413459375508,-0.8329511487567938,0.2755727068594259,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
72,1.663269418478879,-0.7524237636545408,-1.0681723018265366,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
354,0.16651403627066402,-0.9074478486311248,-0.9002041757407913,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
548,-1.3302413459375508,-0.9432772138087793,-0.732236049655046,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
502,0.16651403627066402,-0.7659041188698958,-0.9841882387836639,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
258,0.16651403627066402,0.1869441471417855,-0.48028386052642796,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
588,-1.3302413459375508,-0.7336222155910191,-0.22833167139781002,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
805,0.16651403627066402,2.123503597684514,1.2833814633738978,1,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
691,-1.3302413459375508,-0.23201110310385697,-0.48028386052642796,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
916,0.16651403627066402,-0.1550311799003816,-0.9002041757407913,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
669,0.16651403627066402,-0.09507907381103903,0.7794770851166618,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
616,1.663269418478879,2.0830625320384484,3.2989989764028413,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
576,0.16651403627066402,-0.12594199233040473,-0.732236049655046,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
847,0.16651403627066402,-0.7222703375149305,0.2755727068594259,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
217,0.16651403627066402,0.22277351231943995,1.2833814633738978,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
227,1.663269418478879,1.624730454716374,-0.732236049655046,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
667,0.16651403627066402,0.11493067059659887,2.2911902198883696,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
456,0.16651403627066402,0.2199355428004178,-0.8162201126979186,1,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
374,1.663269418478879,4.078509850100886,3.2989989764028413,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
418,1.663269418478879,-0.1784444284323142,0.023620517730807936,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
91,0.16651403627066402,-0.6655109471344879,-0.732236049655046,1,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
414,0.16651403627066402,-0.6754438404510653,0.2755727068594259,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
819,0.16651403627066402,-0.688214703286665,-0.22833167139781002,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
534,0.16651403627066402,-0.06386140910179555,0.2755727068594259,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
556,0.16651403627066402,-0.3572365081307086,-0.22833167139781002,1,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
999,0.16651403627066402,0.4579702362083993,2.0392380307597517,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
560,0.16651403627066402,-0.11388062187456066,0.2755727068594259,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
664,-1.3302413459375508,-0.7939290678702394,-1.2361404279122818,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
974,0.16651403627066402,-0.16106186512830364,0.7794770851166618,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
738,1.663269418478879,1.2330906610913195,-1.2361404279122818,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
453,1.663269418478879,-0.21817600169862408,0.2755727068594259,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
379,-1.3302413459375508,-1.0369302079365097,-1.2361404279122818,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
777,0.16651403627066402,0.0794560516088222,-0.22833167139781002,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
238,0.16651403627066402,-0.7073709975400644,-0.732236049655046,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
219,0.16651403627066402,-0.6814745256789874,-0.9002041757407913,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
826,0.16651403627066402,0.2415750603829616,-0.22833167139781002,1,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
23,0.16651403627066402,-0.5253862021327701,-0.732236049655046,1,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
665,1.663269418478879,1.0745191142159578,0.2755727068594259,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
291,1.663269418478879,2.16855636379899,1.2833814633738978,1,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
594,1.663269418478879,-0.683603002818254,0.2755727068594259,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
688,0.16651403627066402,-0.18873206793876943,-0.9841882387836639,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
125,0.16651403627066402,-0.412931659941518,-0.732236049655046,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
78,-1.3302413459375508,2.1820367190143455,2.7950945981456057,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
671,0.16651403627066402,0.8716042936058752,1.2833814633738978,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
902,0.16651403627066402,2.5513275026771005,1.2833814633738978,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
274,-1.3302413459375508,3.0908964574811835,0.7794770851166618,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
320,1.663269418478879,0.3419682321183696,0.7794770851166618,1,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
503,0.16651403627066402,-0.7339769617808969,0.2755727068594259,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
788,0.16651403627066402,1.0425919571269588,2.2911902198883696,1,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
369,0.16651403627066402,-0.1007550128490833,-0.22833167139781002,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
112,-1.3302413459375508,1.0553628199625584,-0.22833167139781002,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
157,-1.3302413459375508,-1.0450893703036983,-0.732236049655046,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
430,-1.3302413459375508,0.05781653402627843,-1.3201244909551546,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
734,0.16651403627066402,0.03369379311459029,-1.4041085539980271,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
766,-1.3302413459375508,-0.06279717053216226,0.7794770851166618,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
601,0.16651403627066402,-0.8396913263644713,-0.9841882387836639,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0
408,1.663269418478879,-0.017744404417685884,0.2755727068594259,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
854,0.16651403627066402,2.6925164862484516,1.2833814633738978,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
757,0.16651403627066402,-0.7144659213376197,-0.48028386052642796,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
573,-1.3302413459375508,-0.8794228996307812,-0.48028386052642796,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
771,1.663269418478879,1.695679692691927,1.2833814633738978,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
608,0.16651403627066402,-0.43776389323296167,-0.22833167139781002,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
683,0.16651403627066402,0.6449214782739824,0.2755727068594259,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
87,0.16651403627066402,3.3087106180661325,1.2833814633738978,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
364,-2.8269967281457657,-0.28806100110454413,-0.22833167139781002,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
478,-1.3302413459375508,-0.7974765297690171,-0.732236049655046,1,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0
26,-1.3302413459375508,-1.0142264517843325,-1.2361404279122818,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
905,1.663269418478879,-0.7726442964775735,-0.732236049655046,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
621,0.16651403627066402,-0.6225866581592782,-0.22833167139781002,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
793,0.16651403627066402,-0.13942234754575986,0.2755727068594259,1,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
679,0.16651403627066402,-0.6499021147798661,-0.22833167139781002,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
527,-1.3302413459375508,-0.6321648052859778,-1.4041085539980271,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
475,0.16651403627066402,-0.060668693392895656,-0.22833167139781002,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
420,0.16651403627066402,-0.035126967721696455,-0.48028386052642796,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
893,0.16651403627066402,0.8921795726187858,1.2833814633738978,1,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
976,0.16651403627066402,-0.8982244476943029,-1.2361404279122818,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
287,1.663269418478879,1.5243372829809658,2.2911902198883696,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
38,0.16651403627066402,-0.730784246071997,-0.9002041757407913,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
99,1.663269418478879,1.3380955332951385,-0.06036354531206472,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
824,1.663269418478879,0.17559226906569697,-0.22833167139781002,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
177,0.16651403627066402,-1.045444116493576,-1.2361404279122818,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
519,0.16651403627066402,-0.9170259957578245,-1.2361404279122818,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
615,1.663269418478879,3.1639741725960038,2.2911902198883696,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
971,-1.3302413459375508,1.457290253094068,0.2755727068594259,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
718,0.16651403627066402,-0.04860732293705159,0.2755727068594259,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
275,0.16651403627066402,-0.20859785457192437,-0.9841882387836639,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
147,0.16651403627066402,-0.9234114271756243,-0.732236049655046,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
104,0.16651403627066402,-0.29799389442112156,-0.732236049655046,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
450,1.663269418478879,2.756016054236572,1.2833814633738978,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
995,-1.3302413459375508,-0.5495089430444582,-0.732236049655046,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
434,0.16651403627066402,-0.4076104670933515,-0.9841882387836639,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
81,0.16651403627066402,-0.7350412003505302,-0.48028386052642796,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
955,1.663269418478879,-0.7286557689327303,0.2755727068594259,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
595,-1.3302413459375508,-0.8350796258960603,-1.2361404279122818,1,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
783,-1.3302413459375508,-0.8687805139344482,-0.732236049655046,1,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
192,0.16651403627066402,0.22348300469919546,0.5275248959880439,1,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0
900,0.16651403627066402,-0.2341395802431236,-0.3962997974835553,1,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
245,0.16651403627066402,-0.7190776218060306,0.2755727068594259,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
46,0.16651403627066402,-0.34978683814327555,1.2833814633738978,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
818,1.663269418478879,4.459862004219485,1.2833814633738978,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
910,0.16651403627066402,0.41469120104331175,1.2833814633738978,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
697,-2.8269967281457657,-0.8368533568454493,-0.732236049655046,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
807,0.16651403627066402,-0.8354343720859382,-0.732236049655046,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
495,0.16651403627066402,-0.10252874379847213,0.2755727068594259,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
505,-1.3302413459375508,-0.7009855661222646,-0.9002041757407913,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
433,0.16651403627066402,-0.4352806699038173,0.2755727068594259,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
270,0.16651403627066402,-0.2210139712176462,-0.22833167139781002,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
384,-1.3302413459375508,0.3501273944855582,0.7794770851166618,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
441,0.16651403627066402,-0.5906595010702791,-0.732236049655046,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
329,0.16651403627066402,-0.7864793978828063,-1.2361404279122818,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
913,0.16651403627066402,-0.4054819899540849,-0.8162201126979186,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
759,0.16651403627066402,-0.9202187114667244,-0.732236049655046,1,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
741,-1.3302413459375508,-0.7935743216803617,-0.9002041757407913,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
439,-2.8269967281457657,-0.9493078990367013,-0.732236049655046,1,1,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0
835,0.16651403627066402,-0.7815129512245176,-0.732236049655046,1,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
365,0.16651403627066402,-0.6183297038807449,-0.732236049655046,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
107,0.16651403627066402,0.9907990134048049,-0.732236049655046,1,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
996,1.663269418478879,0.202907725686285,0.7794770851166618,1,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
829,0.16651403627066402,1.2047109659010982,2.2911902198883696,1,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0
552,0.16651403627066402,1.317520254282228,2.2911902198883696,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
243,0.16651403627066402,-0.7449740936671077,-0.732236049655046,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
221,0.16651403627066402,-0.7396529008189411,-0.732236049655046,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
956,-1.3302413459375508,0.1316037415208539,0.7794770851166618,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
452,0.16651403627066402,-0.18660359079950284,-0.732236049655046,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
14,0.16651403627066402,-0.6676394242737544,-0.48028386052642796,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
4,0.16651403627066402,0.5622656160324627,0.2755727068594259,1,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
746,0.16651403627066402,-0.27458064588918896,-0.48028386052642796,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
998,0.16651403627066402,-0.5108416083477816,2.0392380307597517,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
657,0.16651403627066402,2.46086722425827,2.2911902198883696,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
868,0.16651403627066402,1.4629661921321122,1.2833814633738978,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
375,0.16651403627066402,1.5608761405383758,2.2911902198883696,1,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
706,0.16651403627066402,1.1617866769258884,2.2911902198883696,1,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
151,0.16651403627066402,-0.48281665934743806,-0.9002041757407913,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
272,1.663269418478879,3.151558055950282,2.2911902198883696,1,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
111,0.16651403627066402,-1.0262878222401766,-0.48028386052642796,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
419,0.16651403627066402,-0.7957027988196282,-0.22833167139781002,1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
489,0.16651403627066402,0.0826487673177221,-1.2361404279122818,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
108,0.16651403627066402,1.5736470033739753,0.2755727068594259,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
536,1.663269418478879,-0.6779270637802097,-1.2361404279122818,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
211,-1.3302413459375508,0.19510330950897414,1.2833814633738978,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
187,-2.8269967281457657,-0.7485215555658853,-0.3962997974835553,1,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
550,0.16651403627066402,-0.8120211235540056,-0.732236049655046,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
705,0.16651403627066402,0.7233203862369688,-0.48028386052642796,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
660,0.16651403627066402,-0.7052425204007978,-0.732236049655046,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
186,1.663269418478879,0.6541448792108042,-0.9841882387836639,1,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
791,1.663269418478879,1.07416436802608,0.2755727068594259,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
466,-1.3302413459375508,-0.5768243996650462,0.2755727068594259,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
289,0.16651403627066402,-0.802088230237428,0.2755727068594259,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
169,0.16651403627066402,-0.4789144512587826,0.2755727068594259,1,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0
378,1.663269418478879,3.9139076179976025,1.2833814633738978,1,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
205,1.663269418478879,2.6031204463992546,0.7794770851166618,1,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
698,0.16651403627066402,-0.5268051868922811,-0.22833167139781002,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
